"","user","wine","score","type"
"5790",32321,"Raka Sauvignon Blanc",2.54673898272097,"new"
"5791",32321,"Snow Mountain The Mistress Pinot Noir 2017",2.23559855965349,"train"
"5792",32321,"Asara Vineyard Collection Shiraz 2012",2.01299227802406,"new"
"5793",32321,"Hacienda Malbec 2014",1.85028955405991,"new"
"5794",32321,"Croydon Title Deed Cape Blend 2015",1.55481755944268,"train"
"5795",32321,"Phizante Kraal Sauvignon Blanc 2016",1.45105038954494,"new"
"5796",32321,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",1.19990606101329,"new"
"5797",32414,"Le Bonheur Prima 2013 unlabelled",55.2437938055744,"train"
"5798",32414,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",43.2200026137867,"train"
"5799",32414,"Le Bonheur Tricorne 2012 unlabelled",10.7319851003793,"new"
"5800",32414,"Nitida Roxia Sauvignon Blanc 2016",6.49992153439324,"new"
"5801",32414,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",6.48416485717551,"new"
"5802",32414,"Asara Vineyard Collection Shiraz 2012",4.74697071738655,"new"
"5803",32414,"Flagstone Dragon Tree Cape Blend 2014",4.58315483268567,"new"
"5804",32414,"Raka Spliced 2014",4.4296534105119,"new"
"5805",32414,"Phizante Kraal Sauvignon Blanc 2016",3.65036846552223,"new"
"5806",32414,"Clos Malverne Shiraz 2014",3.37563768852566,"new"
"5807",32414,"Saronsberg Provenance Shiraz 2015",2.72217862678306,"new"
"5808",32414,"Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)",2.18320116259651,"new"
"5809",32501,"Louisvale Wooded Chardonnay 2014",0.995781915781361,"train"
"5810",32501,"Le Bonheur Prima 2013 unlabelled",0.569035593728849,"new"
"5811",32501,"Glen Carlou Haven Chardonnay 2014",0.569035593728849,"new"
"5812",32501,"Raka Biography Shiraz 2013",0.471404520791032,"new"
"5813",32501,"Vrede en Lust Lady J Syrah 2013",0.471404520791032,"new"
"5814",32501,"Groote Post Chenin Blanc 2017",0.471404520791032,"new"
"5815",32501,"Lourensford River Garden 1.5L Shiraz/Cabernet 2013",0.471404520791032,"new"
"5816",32501,"Boschkloof Chardonnay",0.471404520791032,"train"
"5817",32501,"Springfield Special Wild Yeast Chardonnay",0.333333333333333,"train"
"5818",32501,"Capaia One Flagship Red 2010",0.288675134594813,"new"
"5819",32501,"Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015",0.288675134594813,"new"
"5820",32501,"Iona Mr. P Knows Pinot Noir 2016",0.288675134594813,"new"
"5821",32521,"Raka Sauvignon Blanc",15.5076566550312,"train"
"5822",32521,"Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015",5.36835071392793,"train"
"5823",32521,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",3.32555994108618,"new"
"5824",32521,"Raka Spliced 2014",2.77667454637699,"new"
"5825",32521,"Buitenverwachting Buiten Blanc 2016",2.29276438209754,"new"
"5826",32521,"Phizante Kraal Sauvignon Blanc 2016",2.28654576703018,"new"
"5827",32521,"Nitida Roxia Sauvignon Blanc 2016",2.05330231602782,"new"
"5828",32521,"Secateurs Chenin Blanc by Adi Badenhorst 2016",1.76793511141437,"train"
"5829",32521,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",1.45393391625409,"new"
"5830",32521,"Glen Carlou Haven Chardonnay 2014",1.13623729155961,"new"
"5831",32521,"Springfield Life from Stone Sauvignon Blanc",1.12858973318691,"train"
"5832",32521,"Leopards Leap Merlot 2016",1.09811846025272,"new"
"5833",32547,"Round House Shiraz 2015",9.01073364196166,"train"
"5834",32547,"Oude Werf Sauvignon Blanc 2017",5.23952263765271,"train"
"5835",32547,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",2.55507999841955,"new"
"5836",32547,"Cloof Dusty Road Merlot 2016",2.3798557727443,"new"
"5837",32547,"Round House Sauvignon Blanc 2017",2.19884407957967,"new"
"5838",32547,"Nitida Roxia Sauvignon Blanc 2016",2.07205106989069,"new"
"5839",32547,"Oude Werf Chenin Blanc",1.93855269007007,"new"
"5840",32547,"O'Connell's Sauvignon Blanc 2016",1.83528946991808,"new"
"5841",32547,"Oude Werf Pinotage Rose 2017",1.5864525102372,"new"
"5842",32547,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",1.47054814270334,"new"
"5843",32547,"Cloof Dusty Road Chenin Blanc 2016",1.20430364043496,"new"
"5844",32547,"De Houtvat Cabernet Sauvignon unlabelled 2016",1.14413702055863,"new"
"5845",32562,"Vrede en Lust Mocholate Malbec 2016",1.23318706820149,"train"
"5846",32562,"Jordan Chameleon Cabernet Sauvignon /Merlot 2014",0.408248290463863,"new"
"5847",32562,"Ken Forrester Petit Chenin 2016",0.408248290463863,"new"
"5848",32562,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",0.353553390593274,"new"
"5849",32562,"Flagstone Dragon Tree Cape Blend 2014",0.353553390593274,"new"
"5850",32562,"Flagstone Truth Tree Pinotage 2015",0.353553390593274,"new"
"5851",32562,"Raka Spliced 2014",0.267261241912424,"new"
"5852",32562,"Asara Vineyard Collection Shiraz 2012",0.267261241912424,"new"
"5853",32562,"Guardian Peak Cabernet Sauvignon 2016",0.267261241912424,"new"
"5854",32562,"Neil Ellis Sincerely Sauvignon Blanc",0.267261241912424,"new"
"5855",32562,"Thelema Mountain Red 2014",0.267261241912424,"new"
"5856",32562,"Bouchard Finlayson Blanc De Mer 2015",0.267261241912424,"new"
"5857",32646,"Round House Sauvignon Blanc 2017",6.71294737414592,"train"
"5858",32646,"O'Connell's Sauvignon Blanc 2016",6.65643346265171,"train"
"5859",32646,"Oude Werf Pinotage Rose 2017",5.37269446951728,"train"
"5860",32646,"Paradyskloof Sauvignon Blanc 2016",3.66208052484006,"train"
"5861",32646,"Nitida Roxia Sauvignon Blanc 2016",3.12460024991533,"new"
"5862",32646,"Oude Werf Sauvignon Blanc 2017",2.00756258212699,"new"
"5863",32646,"Round House Shiraz 2015",1.96679193495417,"new"
"5864",32646,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",1.87327524549297,"new"
"5865",32646,"Oude Werf Chenin Blanc",1.85315947298693,"new"
"5866",32646,"Raka Sauvignon Blanc",1.6624215233854,"new"
"5867",32646,"Neil Ellis Sincerely Sauvignon Blanc",1.65924880658441,"new"
"5868",32646,"Cloof Dusty Road Merlot 2016",1.60863460276481,"new"
"5869",32705,"Buitenverwachting Buiten Blanc 2016",12.3630443429739,"train"
"5870",32705,"Saronsberg Provenance Shiraz 2015",9.71853896030665,"train"
"5871",32705,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",5.87292968727885,"new"
"5872",32705,"Flagstone Poetry Sauvignon Blanc 2016",5.41557330840159,"train"
"5873",32705,"Raka Sauvignon Blanc",4.39968048124443,"new"
"5874",32705,"Haute Cabriere Chardonnay/Pinot Noir 2016",2.05680244595004,"new"
"5875",32705,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",2.04115956818918,"new"
"5876",32705,"Nitida Roxia Sauvignon Blanc 2016",1.97233502359518,"new"
"5877",32705,"Guardian Peak Cabernet Sauvignon 2016",1.9049844539305,"new"
"5878",32705,"Diemersdal Sauvignon Blanc 2017",1.69696969349395,"new"
"5879",32705,"Leopards Leap Merlot 2016",1.55508403142587,"new"
"5880",32705,"Phizante Kraal Sauvignon Blanc 2016",1.42053022280865,"new"
"5881",32751,"Guardian Peak Cabernet Sauvignon 2016",8.27181555613747,"train"
"5882",32751,"Diemersdal Sauvignon Blanc 2017",6.75124154975262,"train"
"5883",32751,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",4.18512181711751,"new"
"5884",32751,"Buitenverwachting Buiten Blanc 2016",2.40948976710051,"new"
"5885",32751,"Saronsberg Provenance Shiraz 2015",2.39576750463835,"new"
"5886",32751,"Raka Sauvignon Blanc",2.22025797226206,"new"
"5887",32751,"Leopards Leap Merlot 2016",1.7244760564807,"new"
"5888",32751,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",1.25327016453937,"new"
"5889",32751,"Haute Cabriere Chardonnay/Pinot Noir 2016",1.10490290061165,"new"
"5890",32751,"Raka Spliced 2014",1.08375782284015,"new"
"5891",32751,"Bouchard Finlayson Blanc De Mer 2015",1,"new"
"5892",32751,"Asara Vineyard Collection Shiraz 2012",0.937042398522536,"new"
"5893",32798,"JORDAN Lifestyle Case 12-pack",3.39384685011735,"train"
"5894",32798,"Le Bonheur Prima 2013 unlabelled",0.577350269189626,"new"
"5895",32798,"Capaia One Flagship Red 2010",0.577350269189626,"new"
"5896",32798,"Saronsberg Provenance Shiraz 2015",0.408248290463863,"new"
"5897",32798,"Raka Sauvignon Blanc",0.408248290463863,"new"
"5898",32798,"Buitenverwachting Buiten Blanc 2016",0.408248290463863,"new"
"5899",32798,"Guardian Peak Cabernet Sauvignon 2016",0.408248290463863,"new"
"5900",32798,"Haute Cabriere Chardonnay/Pinot Noir 2016",0.408248290463863,"new"
"5901",32798,"La Vierge The Affair Pinot Noir 2016",0.408248290463863,"new"
"5902",32798,"Hoopenburg Integer Cabernet Sauvignon 2013",0.408248290463863,"new"
"5903",32798,"Boschkloof Cabernet Sauvignon / Merlot 2014",0.408248290463863,"new"
"5904",32798,"Eikendal Janina Unwooded Chardonnay 2015",0.408248290463863,"new"
"5905",32806,"Round House Shiraz 2015",9.4569080008218,"train"
"5906",32806,"Round House Sauvignon Blanc 2017",8.84012475820447,"train"
"5907",32806,"Nitida Roxia Sauvignon Blanc 2016",2.89296436388676,"new"
"5908",32806,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",2.73799946546214,"new"
"5909",32806,"O'Connell's Sauvignon Blanc 2016",2.58605069526707,"new"
"5910",32806,"Cloof Dusty Road Merlot 2016",1.8945260280017,"new"
"5911",32806,"Oude Werf Sauvignon Blanc 2017",1.75266972071954,"new"
"5912",32806,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",1.60049473554664,"new"
"5913",32806,"Neil Ellis Sincerely Sauvignon Blanc",1.32792141369225,"new"
"5914",32806,"Louisvale Stone Road Cabernet Sauvignon 2014",1.30163624482395,"new"
"5915",32806,"Phizante Kraal Sauvignon Blanc 2016",1.25327016453937,"new"
"5916",32806,"Croydon Title Deed Cape Blend 2015",1.02906292296956,"new"
"5917",32844,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",27.6079911877578,"train"
"5918",32844,"Raka Spliced 2014",21.922247097597,"train"
"5919",32844,"Clos Malverne Shiraz 2014",8.23962133852134,"train"
"5920",32844,"Nitida Roxia Sauvignon Blanc 2016",6.28172555699292,"new"
"5921",32844,"Raka Sauvignon Blanc",5.322642089877,"new"
"5922",32844,"Raka Sauvignon Blanc 2016",5.23890332578509,"train"
"5923",32844,"Asara Vineyard Collection Shiraz 2012",4.70046567759075,"new"
"5924",32844,"Le Bonheur Prima 2013 unlabelled",4.41584682114034,"new"
"5925",32844,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",4.24070068654515,"new"
"5926",32844,"Buitenverwachting Buiten Blanc 2016",3.65376682013177,"new"
"5927",32844,"Phizante Kraal Sauvignon Blanc 2016",3.5058126771937,"new"
"5928",32844,"Thelema Mountain Red 2014",3.38669151651033,"new"
"5929",32921,"Clos Malverne Shiraz 2014",9.11606265312964,"train"
"5930",32921,"Saronsberg Provenance Shiraz 2015",7.4827215763624,"train"
"5931",32921,"Neil Ellis Sincerely Shiraz 2016",4.37487801336845,"train"
"5932",32921,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",3.64208977382989,"new"
"5933",32921,"Cloof The Very Sexy Shiraz 2014",3.3989299629302,"train"
"5934",32921,"Totus Cabernet Sauvignon 2015",2.93735830559412,"train"
"5935",32921,"Le Bonheur Prima 2013 unlabelled",2.55573931200329,"new"
"5936",32921,"Raka Spliced 2014",2.53747182832825,"new"
"5937",32921,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",2.30785406047072,"new"
"5938",32921,"Guardian Peak Cabernet Sauvignon 2016",2.12044220311585,"new"
"5939",32921,"Asara Vineyard Collection Shiraz 2012",1.96706430445968,"new"
"5940",32921,"Raka Sauvignon Blanc",1.87418379986011,"new"
"5941",32944,"Neil Ellis Sincerely Sauvignon Blanc",6.8770528273345,"train"
"5942",32944,"Paradyskloof Sauvignon Blanc 2016",5.0600699667465,"train"
"5943",32944,"Phizante Kraal Sauvignon Blanc 2016",1.83925565098879,"new"
"5944",32944,"Nitida Roxia Sauvignon Blanc 2016",1.71714816927904,"new"
"5945",32944,"Round House Sauvignon Blanc 2017",1.61659654828706,"new"
"5946",32944,"Raka Sauvignon Blanc",1.39911633012627,"new"
"5947",32944,"Flagstone Poetry Sauvignon Blanc 2016",1.26304315769378,"new"
"5948",32944,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",1.25266972071954,"new"
"5949",32944,"Le Bonheur Prima 2013 unlabelled",1.08963220153442,"new"
"5950",32944,"Raka Sauvignon Blanc 2017",1.05219884132324,"new"
"5951",32944,"Ken Forrester Petit Chenin 2016",1.04875478998066,"new"
"5952",32944,"Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)",0.901047570290608,"new"
"5953",33061,"Jordan Chameleon Cabernet Sauvignon /Merlot 2014",8.63299932735967,"train"
"5954",33061,"Ken Forrester Petit Chenin 2016",3.63747141932989,"train"
"5955",33061,"Jordan Chameleon Sauvignon Blanc/Chardonnay 2016",1.55807820472492,"new"
"5956",33061,"Flagstone Poetry Sauvignon Blanc 2016",1.1380711874577,"new"
"5957",33061,"Vrede en Lust Mocholate Malbec 2016",1.08180798196134,"train"
"5958",33061,"Le Bonheur Prima 2013 unlabelled",1.06903559372885,"new"
"5959",33061,"Neil Ellis Sincerely Sauvignon Blanc",0.99718794385424,"new"
"5960",33061,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",0.949242951404156,"new"
"5961",33061,"Phizante Kraal Sauvignon Blanc 2016",0.883494151386871,"new"
"5962",33061,"Flagstone Dragon Tree Cape Blend 2014",0.857710728323662,"new"
"5963",33061,"Jordan Unwooded Chardonnay 2016",0.816496580927726,"new"
"5964",33061,"Thelema Mountain Red 2014",0.795568159425618,"new"
"5965",33266,"Saronsberg Provenance Shiraz 2015",0,"new"
"5966",33266,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",0,"new"
"5967",33266,"Paradyskloof Sauvignon Blanc 2016",0,"new"
"5968",33266,"Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)",0,"new"
"5969",33266,"Fleur du Cap Shiraz, Grenache, Cinsault 2015",0,"new"
"5970",33266,"Hoopenburg Bushvine Shiraz 2014",0,"new"
"5971",33266,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",0,"new"
"5972",33266,"Le Bonheur Prima 2013 unlabelled",0,"new"
"5973",33266,"Le Bonheur Tricorne 2012 unlabelled",0,"new"
"5974",33266,"Raka Spliced 2014",0,"new"
"5975",33266,"Asara Vineyard Collection Shiraz 2012",0,"new"
"5976",33266,"Neil Ellis Sincerely Shiraz 2016",0,"new"
"5977",33325,"Nitida Roxia Sauvignon Blanc 2016",42.1803607641394,"train"
"5978",33325,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",8.92903332793323,"new"
"5979",33325,"Phizante Kraal Sauvignon Blanc 2016",7.90733846118951,"new"
"5980",33325,"Le Bonheur Prima 2013 unlabelled",5.62551749599348,"new"
"5981",33325,"Raka Spliced 2014",4.72631834502375,"new"
"5982",33325,"Raka Sauvignon Blanc 2017",3.97495386464499,"new"
"5983",33325,"Asara Vineyard Collection Shiraz 2012",3.83534049285226,"new"
"5984",33325,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",3.56675969230638,"new"
"5985",33325,"Glen Carlou Haven Chardonnay 2014",3.4405331401596,"new"
"5986",33325,"Raka Sauvignon Blanc",3.31077662816267,"new"
"5987",33325,"Hoopenburg Bushvine Merlot 2015",3.30981612558736,"new"
"5988",33325,"Round House Sauvignon Blanc 2017",3.26609137036153,"new"
"5989",33359,"Hemel en Aarde Ridge Private Bin Shiraz 2016",8.69432373888527,"train"
"5990",33359,"Fleur du Cap Shiraz, Grenache, Cinsault 2015",3.40527168288187,"train"
"5991",33359,"De Houtvat Cabernet Sauvignon unlabelled 2016",2.07802944707398,"new"
"5992",33359,"Le Bonheur Prima 2013 unlabelled",1.78445705037617,"new"
"5993",33359,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",1.67129144815765,"new"
"5994",33359,"Raka Spliced 2014",1.19816490169532,"new"
"5995",33359,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",1.19692342505868,"new"
"5996",33359,"Fort Simon Fortress Hill Shiraz unlabelled",1.19692342505868,"new"
"5997",33359,"Asara Vineyard Collection Shiraz 2012",1.05593637650724,"new"
"5998",33359,"Hoopenburg Bushvine Shiraz 2014",1.05047681565195,"new"
"5999",33359,"Le Bonheur Tricorne 2012 unlabelled",0.9309036597829,"new"
"6000",33359,"Theuniskraal Prestige Red Blend 2013",0.816227766016838,"new"
"6001",33394,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",32.4150415615396,"train"
"6002",33394,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",23.2161030332595,"train"
"6003",33394,"Asara Vineyard Collection Shiraz 2012",14.3084921045779,"train"
"6004",33394,"Le Bonheur Prima 2013 unlabelled",13.59539778536,"new"
"6005",33394,"Clos Malverne Shiraz 2014",9.90397615303964,"train"
"6006",33394,"Nitida Roxia Sauvignon Blanc 2016",8.4084878724166,"new"
"6007",33394,"Raka Spliced 2014",6.45142946759853,"new"
"6008",33394,"Totus Cabernet /Merlot 2015",6.28294463188156,"train"
"6009",33394,"Raka Sauvignon Blanc",5.09842547511537,"new"
"6010",33394,"Phizante Kraal Sauvignon Blanc 2016",4.59280375135407,"new"
"6011",33394,"Saronsberg Provenance Shiraz 2015",4.19867849572904,"new"
"6012",33394,"Buitenverwachting Buiten Blanc 2016",3.63114753418606,"new"
"6013",33455,"Clos Malverne Shiraz 2014",10.7383100346705,"train"
"6014",33455,"Glen Carlou Haven Chardonnay 2014",8.33973634387505,"train"
"6015",33455,"Le Bonheur Prima 2013 unlabelled",3.40868134390777,"new"
"6016",33455,"Nitida Roxia Sauvignon Blanc 2016",3.1067600654695,"new"
"6017",33455,"Groote Post Old Mans Blend Red 2016",2.32440326718766,"train"
"6018",33455,"Raka Spliced 2014",2.29824310003778,"new"
"6019",33455,"Asara Vineyard Collection Shiraz 2012",1.79788747356661,"new"
"6020",33455,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",1.6627836424128,"new"
"6021",33455,"Flagstone Dragon Tree Cape Blend 2014",1.64975698502498,"new"
"6022",33455,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",1.40904246543735,"new"
"6023",33455,"Le Bonheur Tricorne 2012 unlabelled",1.40458475266564,"new"
"6024",33455,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",1.39040279877477,"new"
"6025",33462,"Le Bonheur Prima 2013 unlabelled",22.6456680137813,"train"
"6026",33462,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",7.91539168484965,"new"
"6027",33462,"Round House Sauvignon Blanc 2017",5.51332830085579,"train"
"6028",33462,"O'Connell's Sauvignon Blanc 2016",5.17016601260669,"train"
"6029",33462,"Nitida Roxia Sauvignon Blanc 2016",4.86310360206258,"new"
"6030",33462,"Le Bonheur Tricorne 2012 unlabelled",3.66851167451094,"new"
"6031",33462,"Diemersdal Sauvignon Blanc 2017",3.57951249461545,"train"
"6032",33462,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",3.37760520283227,"new"
"6033",33462,"Raka Spliced 2014",3.05468355225315,"new"
"6034",33462,"Oude Werf Chenin Blanc",2.5843533994059,"train"
"6035",33462,"Phizante Kraal Sauvignon Blanc 2016",2.26931433539934,"new"
"6036",33462,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",2.17932910165472,"new"
"6037",33465,"Le Bonheur Prima 2013 unlabelled",42.3572236216063,"train"
"6038",33465,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",17.5977742233353,"train"
"6039",33465,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",14.7767829018964,"new"
"6040",33465,"Le Bonheur Tricorne 2012 unlabelled",7.38753429769048,"new"
"6041",33465,"Nitida Roxia Sauvignon Blanc 2016",4.85577235468416,"new"
"6042",33465,"Raka Spliced 2014",4.54922656638095,"new"
"6043",33465,"Cloof Dusty Road Merlot 2016",3.43368141388417,"new"
"6044",33465,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",3.20029549220195,"new"
"6045",33465,"Glen Carlou Haven Chardonnay 2014",3.0695932786367,"new"
"6046",33465,"Phizante Kraal Sauvignon Blanc 2016",3.00813994033414,"new"
"6047",33465,"Hoopenburg Bushvine Shiraz 2014",2.99453166651036,"new"
"6048",33465,"Asara Vineyard Collection Shiraz 2012",2.79801860442515,"new"
"6049",33490,"Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015",7.70003307652665,"train"
"6050",33490,"Vrede en Lust Lady J Syrah 2013",5.74958039048362,"train"
"6051",33490,"Clos Malverne Shiraz 2014",1.77468405722176,"new"
"6052",33490,"Phizante Kraal Sauvignon Blanc 2016",1.67129144815765,"new"
"6053",33490,"Capaia One Flagship Red 2010",1.66798266464217,"new"
"6054",33490,"Asara Vineyard Collection Shiraz 2012",1.64560672310919,"new"
"6055",33490,"Nitida Roxia Sauvignon Blanc 2016",1.22171118302247,"new"
"6056",33490,"Raka Sauvignon Blanc",1.01315119107551,"new"
"6057",33490,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",0.997503941452653,"new"
"6058",33490,"Le Bonheur Prima 2013 unlabelled",0.991737298393125,"new"
"6059",33490,"Glen Carlou Haven Chardonnay 2014",0.930713578936526,"new"
"6060",33490,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",0.905483417005628,"new"
"6061",33504,"Phizante Kraal Sauvignon Blanc 2016",20.4136611183104,"train"
"6062",33504,"Paradyskloof Grenache, Mourvédre & Shiraz 2015",6.94225939606539,"train"
"6063",33504,"Hoopenburg Bushvine Merlot 2015",6.66257081744229,"train"
"6064",33504,"Nitida Roxia Sauvignon Blanc 2016",6.30550071844711,"new"
"6065",33504,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",4.45537441255323,"new"
"6066",33504,"Le Bonheur Prima 2013 unlabelled",3.09348222814509,"new"
"6067",33504,"Raka Sauvignon Blanc 2017",2.87639228890303,"new"
"6068",33504,"Klein Steenberg Bordeaux Red 2013",2.81728957263384,"new"
"6069",33504,"Hoopenburg Bushvine Shiraz 2014",2.39079679288845,"new"
"6070",33504,"Asara Vineyard Collection Shiraz 2012",2.28724340229518,"new"
"6071",33504,"Totus Cabernet /Merlot 2015",1.68281215515345,"new"
"6072",33504,"Raka Spliced 2014",1.59010619793204,"new"
"6073",33513,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",42.2956790094186,"train"
"6074",33513,"Nitida Roxia Sauvignon Blanc 2016",33.6506766955077,"train"
"6075",33513,"Phizante Kraal Sauvignon Blanc 2016",27.7306019479207,"train"
"6076",33513,"Le Bonheur Prima 2013 unlabelled",7.66308163759297,"new"
"6077",33513,"Raka Sauvignon Blanc",7.29817018909605,"new"
"6078",33513,"Raka Spliced 2014",6.96886785785286,"new"
"6079",33513,"Asara Vineyard Collection Shiraz 2012",6.27885995980061,"new"
"6080",33513,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",5.91889387881842,"new"
"6081",33513,"Raka Sauvignon Blanc 2017",5.81203366923973,"new"
"6082",33513,"Buitenverwachting Buiten Blanc 2016",4.76341601308701,"new"
"6083",33513,"Klein Steenberg Bordeaux Red 2013",4.08878543498405,"new"
"6084",33513,"Hacienda Malbec 2014",3.95389860860704,"new"
"6085",33648,"Phizante Kraal Sauvignon Blanc 2016",35.9929422463438,"train"
"6086",33648,"Nitida Roxia Sauvignon Blanc 2016",7.90733846118951,"new"
"6087",33648,"Raka Sauvignon Blanc 2017",4.89732269184224,"new"
"6088",33648,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",4.86258159830261,"new"
"6089",33648,"Le Bonheur Prima 2013 unlabelled",4.25415230113674,"new"
"6090",33648,"Paradyskloof Grenache, Mourvédre & Shiraz 2015",3.97891810431313,"new"
"6091",33648,"Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015",2.36356303266272,"new"
"6092",33648,"Raka Sauvignon Blanc",2.34106044561731,"new"
"6093",33648,"Asara Vineyard Collection Shiraz 2012",2.27181132312658,"new"
"6094",33648,"Phizante Kraal Chenin Blanc 2016",2.23586167103214,"new"
"6095",33648,"Klein Steenberg Bordeaux Red 2013",2.03266501138848,"new"
"6096",33648,"Asara Vineyard Collection Sauvignon Blanc 2016",1.77181132312658,"new"
"6097",33653,"La Couronne Dry Red Blend NV unlabelled",7.6606785687057,"train"
"6098",33653,"Capaia Merlot/Cabernet Sauvignon 2014",3.50138710547608,"train"
"6099",33653,"Hacienda Malbec 2014",2.22197999793335,"new"
"6100",33653,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",1.60490290061165,"new"
"6101",33653,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",1.39828269683237,"new"
"6102",33653,"Louisvale Stone Road Cabernet Sauvignon 2014",1.13245553203368,"new"
"6103",33653,"Zevenwacht Sauvignon Blanc 2016",0.928600201712633,"new"
"6104",33653,"Capaia One Flagship Red 2010",0.906180983585034,"new"
"6105",33653,"Le Bonheur Prima 2013 unlabelled",0.809027045843582,"new"
"6106",33653,"Phizante Kraal Sauvignon Blanc 2016",0.787613153161194,"new"
"6107",33653,"Simonsig Adelberg Cabernet Merlot 2013",0.675509532376287,"new"
"6108",33653,"Hemel en Aarde Ridge Private Bin Shiraz 2016",0.669781156610112,"new"
"6109",33821,"Hoopenburg Bushvine Shiraz 2014",7.89924351767985,"train"
"6110",33821,"Flagstone Dragon Tree Cape Blend 2014",7.77411791991494,"train"
"6111",33821,"Flagstone Poetry Sauvignon Blanc 2016",5.97412870077526,"train"
"6112",33821,"Neil Ellis Sincerely Sauvignon Blanc",5.38586366336619,"train"
"6113",33821,"Le Bonheur Prima 2013 unlabelled",3.73458280743284,"new"
"6114",33821,"Nitida Roxia Sauvignon Blanc 2016",3.30857766538523,"new"
"6115",33821,"Phizante Kraal Sauvignon Blanc 2016",3.06757348818509,"new"
"6116",33821,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",2.1718240594361,"new"
"6117",33821,"Clos Malverne Shiraz 2014",1.83697974956632,"new"
"6118",33821,"Raka Spliced 2014",1.81268235685993,"new"
"6119",33821,"Cloof Dusty Road Merlot 2016",1.72807335117842,"new"
"6120",33821,"Raka Sauvignon Blanc",1.63243102643766,"new"
"6121",33872,"Phizante Kraal Sauvignon Blanc 2016",22.3761637091759,"train"
"6122",33872,"Raka Sauvignon Blanc",20.6210279369477,"train"
"6123",33872,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",7.37995080643507,"new"
"6124",33872,"Nitida Roxia Sauvignon Blanc 2016",6.69499965687368,"new"
"6125",33872,"Bouchard Finlayson Blanc De Mer 2015",5.22977727268114,"train"
"6126",33872,"Buitenverwachting Buiten Blanc 2016",4.34713468094002,"new"
"6127",33872,"Raka Spliced 2014",4.28291620714896,"new"
