orders_id,products_name,products_price,products_quantity
"153315","Raka Biography Shiraz 2013","115.0000","6"
"153315","Glenelly Glass Collection Merlot","95.0000","6"
"153315","Glenelly Glass Collection Merlot 2011","59.0000","6"
"153316","Personalised Mixed Case","808.0000","1"
"153317","Asara Vineyard Collection Sauvignon Blanc 2016","65.0000","6"
"153317","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153317","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","6"
"153317","Louisvale Chavant Chardonnay 2015","69.0000","6"
"153317","Waterford Pecan Stream Pebble Hill 2013","69.0000","6"
"153320","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"153320","La Couronne Chardonnay Unwooded 2016 unlabelled","39.0000","6"
"153320","Riebeek Pieter Cruythoff Brut","65.0000","6"
"153320","Remhoogte Chenin Blanc 2016","69.0000","6"
"153323","Round House Chardonnay","35.0000","6"
"153323","Cloof Dusty Road Merlot 2016","30.0000","6"
"153324","Personalised Mixed Case","1468.0000","1"
"153324","Personalised Label - vine patern 003","10.0000","12"
"153325","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"153325","Saronsberg Provenance Shiraz","105.0000","6"
"153325","Clos Malverne Shiraz 2014","69.0000","12"
"153327","Snow Mountain The Mistress Pinot Noir 2017","59.0000","6"
"153327","Raka Spliced 2014","55.0000","6"
"153327","Leopards Leap Merlot","59.0000","6"
"153327","Croydon Title Deed Cape Blend 2015","49.0000","6"
"153328","Raka Spliced 2014","55.0000","6"
"153328","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153328","Hacienda Malbec 2014","49.0000","6"
"153329","Louisvale Unwooded Chardonnay 2015","49.0000","6"
"153329","Neil Ellis Sincerely Sauvignon Blanc","49.0000","6"
"153329","Budget White || Sauv Blanc's","684.0000","1"
"153329","Louisvale Wooded Chardonnay 2014","95.0000","6"
"153330","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153330","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153330","Paradyskloof Grenaché Rosé 2016","39.0000","6"
"153331","Raka Sauvignon Blanc","45.0000","6"
"153331","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153331","Glen Carlou Tortoise Hill Red","45.0000","6"
"153334","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","12"
"153338","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153338","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153338","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153339","Linton Park Reserve Chardonnay 2014 unlabelled","55.0000","12"
"153339","Personalised Mixed Case","944.0000","1"
"153339","Asara Vineyard Collection Sauvignon Blanc 2016","65.0000","6"
"153339","Groote Post Sauvignon Blanc","79.0000","6"
"153340","Linton Park Reserve Chardonnay 2014 unlabelled","55.0000","6"
"153341","Linton Park Reserve Chardonnay 2014 unlabelled","55.0000","12"
"153341","Pizza for wine","-660.0000","1"
"153342","Round House Chardonnay","35.0000","6"
"153342","Cloof Dusty Road Merlot 2016","30.0000","6"
"153343","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","12"
"153343","Glenelly Glass Collection Chardonnay (unwooded)","79.0000","6"
"153343","Kloovenburg Barrel Fermented Chardonnay 2015","79.0000","6"
"153344","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","24"
"153347","JORDAN Lifestyle Case 12-pack","1100.0000","1"
"153349","Haute Cabriere Chardonnay/Pinot Noir","99.0000","12"
"153351","Round House Sauvignon Blanc 2017","35.0000","6"
"153351","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153351","Oude Werf Sauvignon Blanc 2017","35.0000","6"
"153353","Springfield Life from Stone Sauvignon Blanc","115.0000","12"
"153356","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","12"
"153357","Personalised Mixed Case","954.0000","1"
"153358","Jordan Unwooded Chardonnay 2016","89.0000","6"
"153358","Jordan Sauvignon Blanc 2016","89.0000","6"
"153359","Raka Spliced 2014","55.0000","18"
"153360","Raka Spliced 2014","55.0000","6"
"153360","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153360","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","6"
"153361","Cloof Dusty Road Merlot 2016","30.0000","12"
"153363","Samarie Smith se ekonomiese kis: Versnit-wynklub","599.0000","1"
"153363","Samarie Smith se luukse kis: Versnit-wynklub","999.0000","1"
"153364","Waterford Pecan Stream Pebble Hill 2013","69.0000","6"
"153364","Graham Beck Railroad Red","59.0000","6"
"153364","Raka Spliced 2014","55.0000","6"
"153365","Personalised Mixed Case","510.0000","1"
"153365","Personalised Mixed Case","492.0000","1"
"153365","Personalised Mixed Case","516.0000","1"
"153366","Theuniskraal Cape Riesling 2016","45.0000","6"
"153366","Theuniskraal Ixia Sauvignon Blanc Reserve 2016","39.0000","6"
"153368","Cloof Dusty Road Merlot 2016","30.0000","6"
"153368","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"153368","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153368","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153368","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153368","Raka Spliced 2014","55.0000","6"
"153369","Raka Sauvignon Blanc","45.0000","12"
"153369","Barista Pinotage","79.0000","12"
"153376","Personalised Mixed Case","660.0000","1"
"153378","Personalised Mixed Case","648.0000","1"
"153379","Boschkloof Chardonnay","99.0000","6"
"153379","Springfield Special Wild Yeast Chardonnay","129.0000","6"
"153379","Louisvale Wooded Chardonnay 2014","95.0000","6"
"153381","Budget Red || 12 Assorted","525.0000","2"
"153383","Waterford Pecan Stream Sauvignon Blanc 2016","69.0000","12"
"153383","Zevenwacht Sauvignon Blanc 2016","65.0000","12"
"153383","Brampton Sauvignon Blanc 2016 - Veritas Gold","69.0000","6"
"153383","Hilton Ironstone Syrah 2013","129.0000","6"
"153384","Hoopenburg Bushvine Shiraz 2014","49.0000","12"
"153384","Raka Spliced 2014","55.0000","6"
"153384","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153384","Raka Sauvignon Blanc","45.0000","12"
"153385","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","12"
"153386","Vrede en Lust Red Lady Merlot","75.0000","12"
"153387","Clos Malverne Shiraz 2014","69.0000","6"
"153387","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153387","Totus Cabernet Sauvignon 2015","49.0000","6"
"153388","Jordan Unwooded Chardonnay 2016","89.0000","6"
"153388","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","12"
"153389","Oude Werf Pinotage Rose 2017","30.0000","18"
"153390","Jordan Chameleon Sauvignon Blanc/Chardonnay 2016","50.0000","6"
"153390","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","6"
"153391","Cloof Dusty Road Merlot 2016","30.0000","12"
"153391","Hoopenburg Bushvine Shiraz 2014","49.0000","12"
"153392","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","12"
"153393","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","12"
"153396","Personalised Mixed Case","712.0000","1"
"153398","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153398","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153398","Paradyskloof Red Blend 2015","49.0000","6"
"153398","Hoopenburg Bushvine Shiraz 2014","49.0000","6"
"153400","Knorhoek Chenin/Sauvignon Blanc 2017 unlabelled","30.0000","12"
"153400","Cloof Dusty Road Merlot 2016","30.0000","6"
"153400","Personalised Label - Blank Horizontal","10.0000","18"
"153402","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","24"
"153402","Kloovenburg Barrel Fermented Chardonnay 2015","79.0000","24"
"153402","Marklew Chardonnay 2014","85.0000","24"
"153402","Eikendal Janina Unwooded Chardonnay 2015","75.0000","12"
"153406","Glen Carlou Haven Chardonnay 2014","49.0000","12"
"153406","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"153406","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153407","Fort Simon Fortress Hill Merlot unlabelled","45.0000","12"
"153407","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153407","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","6"
"153407","Cloof Dusty Road Merlot 2016","30.0000","12"
"153407","Hoopenburg Bushvine Merlot 2015","49.0000","12"
"153407","Cloof Dusty Road Chenin Blanc 2016","29.0000","6"
"153408","Waterford Pecan Stream Pebble Hill 2013","69.0000","12"
"153409","Fort Simon Fortress Hill Merlot unlabelled","45.0000","12"
"153409","Cloof Dusty Road Merlot 2016","30.0000","6"
"153409","Oude Werf Sauvignon Blanc 2017","35.0000","6"
"153409","Oude Werf Pinotage Rose 2017","30.0000","6"
"153409","Cloof Dusty Road Chenin Blanc 2016","29.0000","6"
"153410","Budget Red || 12 Assorted","525.0000","1"
"153410","Budget Mixed || Assorted White & Red","612.0000","3"
"153412","Glen Carlou Haven Chardonnay 2014","49.0000","6"
"153412","Louisvale Wooded Chardonnay 2014","95.0000","6"
"153412","Louisvale Chavant Chardonnay 2015","69.0000","6"
"153412","Totus Cabernet /Merlot 2015","49.0000","6"
"153412","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","6"
"153412","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153414","Totus Cabernet /Merlot 2015","49.0000","12"
"153415","Oude Werf Sauvignon Blanc 2017","35.0000","2"
"153415","Cloof Dusty Road Merlot 2016","30.0000","2"
"153415","Discount as arranged with Johan","-130.0000","1"
"153416","Raka Sauvignon Blanc","45.0000","6"
"153416","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153419","Raka Spliced 2014","55.0000","6"
"153419","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153420","Personalised Mixed Case","496.0000","1"
"153421","Louisvale Unwooded Chardonnay 2015","49.0000","6"
"153421","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153421","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153422","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153422","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153424","Personalised Mixed Case","602.0000","1"
"153426","Secateurs Chenin Blanc by Adi Badenhorst 2016","79.0000","6"
"153426","Raka Spliced 2014","55.0000","6"
"153427","Hacienda Malbec 2014","49.0000","18"
"153427","La Couronne Dry Red Blend NV unlabelled","45.0000","12"
"153432","Cloof Dusty Road Chenin Blanc 2016","29.0000","60"
"153432","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153433","Clos Malverne Shiraz 2014","69.0000","6"
"153433","Waterford Pecan Stream Pebble Hill 2013","69.0000","6"
"153433","Thelema Mountain Red 2014","69.0000","6"
"153433","Hoopenburg Bushvine Shiraz 2014","49.0000","6"
"153433","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153433","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153434","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153434","Knorhoek Chenin/Sauvignon Blanc 2017 unlabelled","30.0000","6"
"153434","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153434","Glen Carlou Haven Chardonnay 2014","49.0000","6"
"153435","Bosman De Bos Walker Bay 47 Varietal Rose 2015","39.0000","6"
"153435","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153435","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153435","Antebellum Saffronne Rose 2016","49.0000","6"
"153435","Raka Spliced 2014","55.0000","6"
"153435","Groote Post Old Mans Blend Red 2016","65.0000","6"
"153437","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","24"
"153438","Theuniskraal Bouquet Blanc 2017","35.0000","12"
"153439","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","6"
"153439","Round House Chardonnay","35.0000","6"
"153439","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"153439","La Couronne Dry Red Blend NV unlabelled","45.0000","6"
"153439","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153440","Cloof Dusty Road Merlot 2016","30.0000","12"
"153440","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153440","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","6"
"153441","Moreson Miss Molly Bottle Fermented","105.0000","6"
"153441","Clos Malverne Shiraz 2014","69.0000","6"
"153441","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153442","Jordan The Prospector Syrah 2015","139.0000","18"
"153442","Vrede en Lust Lady J Syrah 2013","89.0000","6"
"153443","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153443","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153443","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"153444","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"153444","Bosman De Bos Walker Bay 47 Varietal Rose 2015","39.0000","6"
"153445","Samarie Smith se ekonomiese kis: Versnit-wynklub","599.0000","1"
"153445","Samarie Smith se luukse kis: Versnit-wynklub","999.0000","1"
"153446","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153446","Fort Simon Fortress Hill Shiraz unlabelled","45.0000","6"
"153447","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153447","Hoopenburg Bushvine Shiraz 2014","49.0000","6"
"153448","Hacienda Malbec 2014","49.0000","6"
"153448","Cloof Dusty Road Merlot 2016","30.0000","6"
"153448","Oude Werf Chenin Blanc","30.0000","6"
"153448","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153448","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153448","Totus Cabernet /Merlot 2015","49.0000","6"
"153449","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153449","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","12"
"153449","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"153450","Cloof Dusty Road Merlot 2016","30.0000","18"
"153450","Fort Simon Fortress Hill Merlot unlabelled","45.0000","6"
"153453","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153453","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153454","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153454","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153454","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"153456","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153456","Personalised Mixed Case","507.0000","1"
"153457","Round House Chardonnay","35.0000","6"
"153457","Leopards Leap Chardonnay","55.0000","6"
"153457","Graham Beck Waterside Chardonnay","55.0000","6"
"153458","Cloof Dusty Road Merlot 2016","30.0000","6"
"153458","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153458","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153458","La Couronne Chardonnay Unwooded 2016 unlabelled","39.0000","6"
"153460","Le Bonheur Prima 2013 unlabelled","69.0000","12"
"153460","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","12"
"153461","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153461","Capaia One Flagship Red 2010","110.0000","6"
"153461","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"153461","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153462","Vrede en Lust Mocholate Malbec 2016","85.0000","6"
"153462","De Grendel Rosé","69.0000","6"
"153465","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","12"
"153467","Totus Cabernet Sauvignon 2015","49.0000","12"
"153471","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"153471","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153471","Raka Sauvignon Blanc","45.0000","6"
"153471","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","6"
"153471","Fort Simon Fortress Hill Merlot unlabelled","45.0000","6"
"153471","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"153471","Graham Beck Railroad Red","59.0000","6"
"153471","Groote Post Old Mans Blend Red 2016","65.0000","6"
"153472","Flagstone Dragon Tree Cape Blend 2014","69.0000","12"
"153472","Clos Malverne Shiraz 2014","69.0000","6"
"153472","Kaapzicht Bin 3 Merlot / Cabernet Sauvignon 2014","73.0000","6"
"153472","Lanzerac Sauvignon Blanc 2016","69.0000","6"
"153472","Jordan Sauvignon Blanc 2016","89.0000","6"
"153472","Jordan Chameleon Sauvignon Blanc/Chardonnay 2016","50.0000","6"
"153472","Jordan The Prospector Syrah 2015","139.0000","6"
"153472","Jordan Black Magic Merlot 2014","139.0000","6"
"153473","Riebeek Cellars Chenin Blanc 2016","35.0000","6"
"153473","Round House Chardonnay","35.0000","6"
"153473","Raka Spliced 2014","55.0000","6"
"153473","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153474","Clos Malverne Shiraz 2014","69.0000","12"
"153474","Boschkloof Cabernet Sauvignon / Merlot 2014","85.0000","6"
"153474","Neil Ellis Sincerely Shiraz 2016","55.0000","12"
"153477","Warwick First Lady Cabernet Sauvignon","99.0000","6"
"153477","Kleine Zalze Cellar Selection Merlot","79.0000","6"
"153477","La Motte Sauvignon Blanc","85.0000","6"
"153477","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","6"
"153477","Diemersdal Sauvignon Blanc","75.0000","6"
"153477","Remhoogte Chenin Blanc 2016","69.0000","6"
"153477","Leopards Leap Chenin Blanc","55.0000","6"
"153478","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","12"
"153478","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","12"
"153478","Oude Werf Sauvignon Blanc 2017","35.0000","6"
"153478","Round House Chardonnay","35.0000","6"
"153478","Neil Ellis Sincerely Shiraz 2016","55.0000","12"
"153478","Antebellum Saffronne Rose 2016","49.0000","6"
"153479","Raka Spliced 2014","55.0000","6"
"153479","Asara Vineyard Collection Shiraz 2012","69.0000","18"
"153479","Capaia Merlot/Cabernet Sauvignon 2014","75.0000","6"
"153479","Flagstone Tributary Chenin Blanc 2016","59.0000","6"
"153480","Personalised Mixed Case","450.0000","1"
"153481","Luxury Red || Assorted","1704.0000","1"
"153481","Thelema Mountain Red 2014","69.0000","6"
"153484","Totus Cabernet /Merlot 2015","49.0000","6"
"153484","Neil Ellis Sincerely Sauvignon Blanc","49.0000","6"
"153484","Glen Carlou Haven Chardonnay 2014","49.0000","6"
"153484","Simonsig Adelberg Cabernet Merlot 2013","45.0000","6"
"153487","Personalised Mixed Case","592.0000","1"
"153487","Personalised Mixed Case","554.0000","1"
"153488","JORDAN Lifestyle Case 12-pack","1100.0000","1"
"153490","Ken Forrester Petit Pinotage","49.0000","12"
"153490","Riebeek Cellars Chenin Blanc 2016","35.0000","6"
"153490","Oude Werf Pinotage Rose 2017","30.0000","6"
"153491","Riebeek Pieter Cruythoff Brut","65.0000","12"
"153493","Hoopenburg Bushvine Shiraz 2014","49.0000","18"
"153493","Raka Spliced 2014","55.0000","18"
"153493","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153494","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153494","Raka Spliced 2014","55.0000","6"
"153494","Clos Malverne Shiraz 2014","69.0000","6"
"153494","Capaia Merlot/Cabernet Sauvignon 2014","75.0000","6"
"153496","Personalised Mixed Case","880.0000","1"
"153498","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"153498","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153499","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"153499","Fleur du Cap Shiraz, 2015","59.0000","6"
"153500","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153500","Totus Cabernet Sauvignon 2015","49.0000","6"
"153500","Glen Carlou Haven Chardonnay 2014","49.0000","6"
"153500","Hacienda Malbec 2014","49.0000","6"
"153501","Secateurs Chenin Blanc by Adi Badenhorst 2016","79.0000","12"
"153503","Capaia Merlot/Cabernet Sauvignon 2014","75.0000","12"
"153503","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153504","Louisvale Stone Road Cabernet Sauvignon 2014","39.0000","6"
"153504","Oude Werf Sauvignon Blanc 2017","35.0000","6"
"153504","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"153504","Knorhoek Chenin/Sauvignon Blanc 2017 unlabelled","30.0000","6"
"153504","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","6"
"153504","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153504","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153504","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153504","Simonsig Adelberg Cabernet Merlot 2013","45.0000","6"
"153504","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153504","Round House Shiraz 2015","35.0000","6"
"153505","Neil Ellis Sincerely Sauvignon Blanc","49.0000","6"
"153505","Paradyskloof Sauvignon Blanc 2016","45.0000","6"
"153506","Thelema Mountain Red 2014","69.0000","6"
"153506","Teddy Hall Winter Moments","69.0000","6"
"153506","Vrede en Lust Red Lady Merlot","75.0000","6"
"153506","Tokara Cabernet Sauvignon","119.0000","6"
"153508","Totus Cabernet /Merlot 2015","49.0000","6"
"153508","Zevenwacht Sauvignon Blanc 2016","65.0000","6"
"153509","Buitenverwachting Buiten Blanc","59.0000","6"
"153509","Groote Post Chenin Blanc 2017","65.0000","6"
"153510","Theuniskraal Bouquet Blanc 2017","35.0000","12"
"153512","Raka Spliced 2014","55.0000","12"
"153512","Raka Sauvignon Blanc","45.0000","6"
"153514","Oude Werf Sauvignon Blanc 2017","35.0000","6"
"153514","Round House Shiraz 2015","35.0000","36"
"153515","Oude Werf Cabernet Sauvignon/Shiraz 2015","35.0000","6"
"153515","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153516","TOP SELLING WHITE Case","799.0000","1"
"153516","TOP SELLING RED Case","799.0000","1"
"153517","Personalised Mixed Case","748.0000","1"
"153518","Paradyskloof Sauvignon Blanc 2016","45.0000","24"
"153518","Round House Sauvignon Blanc 2017","35.0000","18"
"153518","O'Connell's Sauvignon Blanc 2016","35.0000","12"
"153518","Oude Werf Pinotage Rose 2017","30.0000","18"
"153519","Capaia One Flagship Red 2010","110.0000","12"
"153519","Capaia Merlot/Cabernet Sauvignon 2014","75.0000","12"
"153520","Personalised Mixed Case","1530.0000","1"
"153522","Ken Forrester Petit Chenin 2016","49.0000","6"
"153522","Paradyskloof Sauvignon Blanc 2016","45.0000","6"
"153522","The Fresh Man Sauvignon Blanc 2016 - By Rianie Strydom","45.0000","12"
"153522","Vrede en Lust Cotes De Savoye","85.0000","6"
"153522","Clos Malverne Shiraz 2014","69.0000","12"
"153522","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"153522","Vondeling Baldrick Shiraz 2014","65.0000","6"
"153522","Phizante Kraal Chenin Blanc 2016","45.0000","6"
"153523","Diemersfontein Shiraz","125.0000","6"
"153523","Tokara Shiraz","115.0000","6"
"153523","Saronsberg Provenance Shiraz","105.0000","6"
"153523","Flagstone Dragon Tree Cape Blend 2014","69.0000","12"
"153525","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153525","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153525","Hoopenburg Bushvine Shiraz 2014","49.0000","6"
"153525","Flagstone Tributary Chenin Blanc 2016","59.0000","6"
"153525","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"153526","Iona Mr. P Knows Pinot Noir 2016","99.0000","6"
"153526","Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)","65.0000","6"
"153526","Glen Carlou Tortoise Hill Red","45.0000","6"
"153527","Samarie Smith se luukse kis: Versnit-wynklub","999.0000","1"
"153533","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","12"
"153534","O'Connell's Sauvignon Blanc 2016","35.0000","18"
"153534","Theuniskraal Bouquet Blanc 2017","35.0000","12"
"153534","Simonsig Adelberg Cabernet Merlot 2013","45.0000","6"
"153534","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"153537","Springfield Whole Berry Cabernet Sauvignon","155.0000","12"
"153537","Raka Biography Shiraz 2013","115.0000","12"
"153537","Buitenverwachting Meifort","75.0000","12"
"153539","Clos Malverne Shiraz 2014","69.0000","6"
"153539","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"153539","Guardian Peak Cabernet Sauvignon 2016","69.0000","6"
"153539","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153540","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"153540","Neil Ellis Sincerely Shiraz 2016","55.0000","6"
"153540","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"153540","Neil Ellis Aenigma Red 2014","65.0000","6"
"153541","Secateurs Chenin Blanc by Adi Badenhorst 2016","79.0000","12"
"153541","Diemersdal Sauvignon Blanc","75.0000","12"
"153541","Haute Cabriere Chardonnay/Pinot Noir","99.0000","6"
"153541","Vrede en Lust Jess Rose 2016","60.0000","6"
"153541","Mulderbosch Cabernet Sauvignon Rose","70.0000","6"
"153542","Private Bin LP Reserve Chardonnay 2014 unlabelled","69.0000","6"
"153542","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153544","Flagstone Dragon Tree Cape Blend 2014","69.0000","6"
"153544","Raka Biography Shiraz 2013","115.0000","6"
"153544","Clos Malverne Shiraz 2014","69.0000","6"
"153545","Neil Ellis Inglewood Cabernet Sauvignon","49.0000","6"
"153545","Neil Ellis Aenigma Red 2014","65.0000","12"
"153545","Neil Ellis Sincerely Sauvignon Blanc","49.0000","12"
"153547","Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled","39.0000","6"
"153547","Simonsig Private Bin 4 Shiraz 2013 Unlabelled","59.0000","12"
"153547","Phizante Kraal Chenin Blanc 2016","45.0000","6"
"153547","Raka Spliced 2014","55.0000","6"
"153547","Waterford Pecan Stream Pebble Hill 2013","69.0000","6"
"153547","Thelema Sutherland Sauvignon Blanc 2015","69.0000","6"
"153550","Hoopenburg Bushvine Chenin Blanc 2016","35.0000","6"
"153550","Hacienda Malbec 2014","49.0000","6"
"153551","Constantia Uitsig Natura Vista 2014","85.0000","18"
"153552","Constantia Uitsig Chardonnay Reserve 2014","99.0000","12"
"153555","Riebeek Cellars Chenin Blanc 2016","35.0000","6"
"153555","Fleur du Cap Shiraz, 2015","59.0000","6"
"153555","Capaia Merlot/Cabernet Sauvignon 2014","75.0000","6"
"153555","Zevenwacht Sauvignon Blanc 2016","65.0000","6"
"153555","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"153555","Totus Cabernet Sauvignon 2015","49.0000","6"
"153555","Jordan Chameleon Cabernet Sauvignon /Merlot 2014","59.0000","6"
"153555","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"153555","Diemersdal Sauvignon Blanc","75.0000","6"
"153555","Klein Steenberg Sauvignon Blanc","65.0000","6"
